
ACE v2.6 

  instance
    name:SameQueensKnights-b-25_c24
    args:/work/19333037_787/SameQueensKnights-b-25_c24.xml -rr=true -rlog=false -npc=true

 ...Parsing /work/19333037_787/SameQueensKnights-b-25_c24.xml

 ...Loading variables

 ...Loading constraints

  domains
    types:21  values:113,709  sizes:[2:1250,3:625,5:4,7:8...181:24,185:16,189:8,193:1]
  variables
    count:3,127  auxiliary:1,250  arrays:[x:625,aux_gb:1250,_ax_:1250]  degrees:[2:2500,3:2,78:4,79:8...102:24,104:16,106:8,108:1]
  constraints
    count:3,754  specific:3,754  postponable:2  groups:2  arities:[2:2502,3:4,4:8,5:88...93:16,95:8,97:1,626:2]
    objective:[SumSimpleGE,SumSimpleLE]
    non_unary:[LogicTree:1250,Reif2EQ:1250,STR0a-Table:12,SumWeightedEQ:1240]
    tables:[9:4,27:8]  tuples:252
    extStructures:(12,shared:0)
    wck:1.14  cpu:1.533  mem:671M88
  objective
    way:max  type:SumSimpleGE  arity:2  bounds:0..50

 ...Building solver

  solver
    nNotAC:1,240  decoder:Decoder1
    wck:1.22  cpu:1.601  mem:721M420

  preprocessing
    entailed:2  values:113,709  unsat:false
    wck:0.011  cpu:1.613  mem:721M420

  search
o 0   1.51  ham=0 (0 0 0 0)  opth=0
o 1   1.51  ham=77 (1 74 1 1)  opth=1
o 2   1.52  ham=131 (2 124 2 3)  opth=2
o 3   1.52  ham=79 (1 76 1 1)  opth=1
o 4   1.53  ham=79 (1 76 1 1)  opth=1
o 5   1.53  ham=79 (1 76 1 1)  opth=1
o 6   1.54  ham=79 (1 76 1 1)  opth=1
o 7   1.54  ham=79 (1 76 1 1)  opth=1
o 8   1.55  ham=79 (1 76 1 1)  opth=1
o 9   1.55  ham=79 (1 76 1 1)  opth=1
o 10   1.56  ham=79 (1 76 1 1)  opth=1
    run1  dpts:615..625  robin:PickOnDom-First  effs:64,282  asgs:(653,noefs=0,fails=9)  fails:9  wrgs:10  wck:0.34  ngds:2  sols:11  bounds:11..50
o 25   2.14  ham=696 (35 625 1 35)  opth=1
o 26   2.26  ham=194 (3 187 1 3)  opth=1
o 27   2.76  ham=380 (8 362 1 9)  opth=1
o 28   2.88  ham=474 (13 447 1 13)  opth=1
o 29   3.01  ham=294 (11 271 1 11)  opth=1
    run2  dpts:20..29  robin:WdegOnDom-Last  effs:417,996  asgs:(159,noefs=3,fails=50)  fails:59  wrgs:89  wck:2.02  ngds:9  sols:16  bounds:30..50
o 30   3.37  ham=874 (56 759 2 57)  opth=2
o 31   3.39  ham=424 (10 401 2 11)  opth=2
o 32   3.39  ham=221 (3 214 1 3)  opth=1
o 33   3.39  ham=97 (1 94 1 1)  opth=1
    run3  dpts:37..51  robin:FrbaOnDom-Rand  effs:490,907  asgs:(179,noefs=1,fails=50)  fails:109  wrgs:192  wck:2.20  ngds:11  sols:20  bounds:34..50
    run4  dpts:586..610  robin:Wdeg-First  effs:678,534  asgs:(971,noefs=4,fails=50)  fails:159  wrgs:540  wck:2.71  ngds:18  sols:20  bounds:34..50
    run5  dpts:20..30  robin:PickOnDom-Last  effs:791,531  asgs:(117,noefs=1,fails=52)  fails:211  wrgs:603  wck:3.31  ngds:25  sols:20  bounds:34..50
    run6  dpts:32..58  robin:WdegOnDom-Rand  effs:865,335  asgs:(190,noefs=1,fails=55)  fails:266  wrgs:702  wck:3.46  ngds:30  sols:20  bounds:34..50
    run7  dpts:1187..1209  robin:FrbaOnDom-First  effs:1,017,917  asgs:(1409,noefs=3,fails=57)  fails:323  wrgs:892  wck:4.02  ngds:35  sols:20  bounds:34..50
    run8  dpts:23..32  robin:Wdeg-Last  effs:1,139,346  asgs:(151,noefs=2,fails=60)  fails:383  wrgs:963  wck:4.70  ngds:53  sols:20  bounds:34..50
    run9  dpts:54..72  robin:PickOnDom-Rand  effs:1,478,478  asgs:(197,noefs=7,fails=63)  fails:446  wrgs:1,070  wck:5.98  ngds:64  sols:20  bounds:34..50
    run10  dpts:1200..1214  robin:WdegOnDom-First  effs:1,647,105  asgs:(1441,noefs=0,fails=67)  fails:513  wrgs:1,252  wck:6.44  ngds:69  sols:20  bounds:34..50
    run11  dpts:20..32  robin:FrbaOnDom-Last  effs:1,714,375  asgs:(158,noefs=17,fails=70)  fails:583  wrgs:1,365  wck:6.59  ngds:85  sols:20  bounds:34..50
    run12  dpts:24..37  robin:Wdeg-Rand  effs:1,761,400  asgs:(238,noefs=4,fails=73)  fails:656  wrgs:1,503  wck:6.76  ngds:89  sols:20  bounds:34..50
    run13  dpts:633..646  robin:PickOnDom-First  effs:1,930,456  asgs:(899,noefs=9,fails=77)  fails:733  wrgs:1,749  wck:7.15  ngds:91  sols:20  bounds:34..50
 ...Starting SOS
o 34   8.50  ham=83 (1 80 1 1)  opth=1
o 36   8.52  ham=289 (6 276 1 6)  opth=1
o 38   8.53  ham=238 (4 228 2 4)  opth=2
o 39   8.53  ham=79 (1 76 1 1)  opth=1
o 40   8.53  ham=79 (1 76 1 1)  opth=1
    run14  dpts:139..165  robin:WdegOnDom-Last  effs:2,037,377  asgs:(405,noefs=16,fails=81)  fails:814  wrgs:1,918  wck:7.41  ngds:94  sols:25  bounds:41..50
    run15  dpts:135..160  robin:FrbaOnDom-Rand  effs:2,096,802  asgs:(243,noefs=13,fails=50)  fails:864  wrgs:2,007  wck:7.64  ngds:103  sols:25  bounds:41..50
    run16  dpts:132..149  robin:Wdeg-First  effs:2,174,167  asgs:(274,noefs=5,fails=52)  fails:916  wrgs:2,106  wck:7.87  ngds:106  sols:25  bounds:41..50
    run17  dpts:181..201  robin:PickOnDom-Last  effs:2,269,500  asgs:(316,noefs=20,fails=55)  fails:971  wrgs:2,216  wck:8.20  ngds:110  sols:25  bounds:41..50
    run544  dpts:35..52  robin:Wdeg-First  effs:757,013,643  asgs:(325,noefs=2,fails=92)  fails:527,997  wrgs:1,154,785  wck:1586.4  ngds:3,997  sols:27  bounds:43..50
    run545  dpts:35..55  robin:PickOnDom-Last  effs:757,097,160  asgs:(269,noefs=10,fails=97)  fails:528,094  wrgs:1,154,948  wck:1586.7  ngds:4,007  sols:27  bounds:43..50
    run546  dpts:161..182  robin:WdegOnDom-Rand  effs:757,242,826  asgs:(470,noefs=22,fails=102)  fails:528,196  wrgs:1,155,174  wck:1586.9  ngds:4,015  sols:27  bounds:43..50
    run547  dpts:38..56  robin:FrbaOnDom-First  effs:757,433,684  asgs:(312,noefs=16,fails=107)  fails:528,303  wrgs:1,155,422  wck:1587.6  ngds:4,021  sols:27  bounds:43..50
    run548  dpts:33..61  robin:Wdeg-Last  effs:757,591,707  asgs:(347,noefs=2,fails=112)  fails:528,415  wrgs:1,155,630  wck:1588.1  ngds:4,026  sols:27  bounds:43..50
    run549  dpts:34..55  robin:PickOnDom-Rand  effs:757,728,630  asgs:(349,noefs=3,fails=118)  fails:528,533  wrgs:1,155,877  wck:1588.4  ngds:4,032  sols:27  bounds:43..50
    run550  dpts:160..183  robin:WdegOnDom-First  effs:757,857,240  asgs:(531,noefs=23,fails=124)  fails:528,657  wrgs:1,156,140  wck:1588.7  ngds:4,041  sols:27  bounds:43..50
    run551  dpts:43..69  robin:FrbaOnDom-Last  effs:758,016,527  asgs:(337,noefs=12,fails=130)  fails:528,787  wrgs:1,156,358  wck:1589.2  ngds:4,048  sols:27  bounds:43..50
 ...resetting heuristics data (nValues:113,673 - nSingletons:0 - nEntailed:1)
    run552  dpts:125..143  robin:Wdeg-Rand  effs:758,231,644  asgs:(494,noefs=12,fails=136)  fails:528,923  wrgs:1,156,666  wck:1589.7  ngds:4,055  sols:27  bounds:43..50
    run553  dpts:130..155  robin:PickOnDom-First  effs:758,537,312  asgs:(679,noefs=0,fails=143)  fails:529,066  wrgs:1,157,155  wck:1590.4  ngds:4,060  sols:27  bounds:43..50
    run554  dpts:129..149  robin:WdegOnDom-Last  effs:758,772,697  asgs:(587,noefs=0,fails=150)  fails:529,216  wrgs:1,157,461  wck:1590.8  ngds:4,065  sols:27  bounds:43..50
    run555  dpts:37..66  robin:FrbaOnDom-Rand  effs:759,015,251  asgs:(492,noefs=1,fails=158)  fails:529,374  wrgs:1,157,810  wck:1591.4  ngds:4,072  sols:27  bounds:43..50
    run556  dpts:56..73  robin:Wdeg-First  effs:759,388,898  asgs:(561,noefs=1,fails=166)  fails:529,540  wrgs:1,158,221  wck:1592.1  ngds:4,076  sols:27  bounds:43..50
    run557  dpts:80..103  robin:PickOnDom-Last  effs:759,711,390  asgs:(629,noefs=12,fails=174)  fails:529,714  wrgs:1,158,655  wck:1593.1  ngds:4,079  sols:27  bounds:43..50
    run558  dpts:159..183  robin:WdegOnDom-Rand  effs:760,093,373  asgs:(914,noefs=23,fails=183)  fails:529,897  wrgs:1,159,229  wck:1593.8  ngds:4,086  sols:27  bounds:43..50
    run559  dpts:244..265  robin:FrbaOnDom-First  effs:760,300,978  asgs:(683,noefs=7,fails=192)  fails:530,089  wrgs:1,159,546  wck:1594.2  ngds:4,095  sols:27  bounds:43..50
    run560  dpts:63..88  robin:Wdeg-Last  effs:760,791,864  asgs:(641,noefs=3,fails=202)  fails:530,291  wrgs:1,160,001  wck:1595.2  ngds:4,100  sols:27  bounds:43..50
    run561  dpts:37..57  robin:PickOnDom-Rand  effs:761,050,831  asgs:(680,noefs=11,fails=212)  fails:530,503  wrgs:1,160,559  wck:1595.9  ngds:4,107  sols:27  bounds:43..50
    run562  dpts:735..781  robin:WdegOnDom-First  effs:761,414,763  asgs:(1595,noefs=31,fails=222)  fails:530,725  wrgs:1,161,239  wck:1596.6  ngds:4,109  sols:27  bounds:43..50
    run563  dpts:149..162  robin:FrbaOnDom-Last  effs:761,610,205  asgs:(574,noefs=30,fails=234)  fails:530,959  wrgs:1,161,570  wck:1597.0  ngds:4,115  sols:27  bounds:43..50
    run564  dpts:39..53  robin:Wdeg-Rand  effs:762,001,357  asgs:(668,noefs=0,fails=245)  fails:531,204  wrgs:1,162,057  wck:1597.8  ngds:4,119  sols:27  bounds:43..50
    run565  dpts:58..77  robin:PickOnDom-First  effs:762,293,318  asgs:(715,noefs=4,fails=258)  fails:531,462  wrgs:1,162,601  wck:1598.3  ngds:4,125  sols:27  bounds:43..50
    run566  dpts:175..199  robin:WdegOnDom-Last  effs:762,697,763  asgs:(1016,noefs=71,fails=270)  fails:531,732  wrgs:1,163,236  wck:1599.1  ngds:4,135  sols:27  bounds:43..50
    run567  dpts:322..340  robin:FrbaOnDom-Rand  effs:762,973,855  asgs:(892,noefs=17,fails=284)  fails:532,016  wrgs:1,163,657  wck:1599.6  ngds:4,144  sols:27  bounds:43..50
    run568  dpts:33..53  robin:Wdeg-First  effs:763,404,585  asgs:(814,noefs=0,fails=298)  fails:532,314  wrgs:1,164,290  wck:1600.4  ngds:4,150  sols:27  bounds:43..50
    run569  dpts:57..76  robin:PickOnDom-Last  effs:763,718,664  asgs:(796,noefs=31,fails=313)  fails:532,627  wrgs:1,164,828  wck:1601.4  ngds:4,161  sols:27  bounds:43..50
    run570  dpts:522..547  robin:WdegOnDom-Rand  effs:764,375,294  asgs:(1618,noefs=0,fails=329)  fails:532,956  wrgs:1,165,616  wck:1602.7  ngds:4,165  sols:27  bounds:43..50
    run571  dpts:161..186  robin:FrbaOnDom-First  effs:764,704,709  asgs:(929,noefs=22,fails=345)  fails:533,301  wrgs:1,166,236  wck:1603.5  ngds:4,168  sols:27  bounds:43..50
    run572  dpts:40..59  robin:Wdeg-Last  effs:765,165,043  asgs:(932,noefs=0,fails=363)  fails:533,664  wrgs:1,166,902  wck:1604.4  ngds:4,174  sols:27  bounds:43..50
    run573  dpts:37..66  robin:PickOnDom-Rand  effs:765,612,459  asgs:(1036,noefs=3,fails=381)  fails:534,045  wrgs:1,167,670  wck:1605.4  ngds:4,176  sols:27  bounds:43..50
    run574  dpts:530..551  robin:WdegOnDom-First  effs:766,239,288  asgs:(2060,noefs=14,fails=400)  fails:534,445  wrgs:1,168,916  wck:1606.5  ngds:4,180  sols:27  bounds:43..50
    run575  dpts:52..100  robin:FrbaOnDom-Last  effs:766,525,385  asgs:(896,noefs=36,fails=420)  fails:534,865  wrgs:1,169,605  wck:1607.4  ngds:4,213  sols:27  bounds:43..50
    run576  dpts:31..48  robin:Wdeg-Rand  effs:767,145,617  asgs:(1197,noefs=0,fails=441)  fails:535,306  wrgs:1,170,530  wck:1608.6  ngds:4,221  sols:27  bounds:43..50
    run577  dpts:34..60  robin:PickOnDom-First  effs:767,826,949  asgs:(1465,noefs=1,fails=463)  fails:535,769  wrgs:1,171,824  wck:1610.2  ngds:4,228  sols:27  bounds:43..50
    run578  dpts:327..368  robin:WdegOnDom-Last  effs:768,550,709  asgs:(1832,noefs=95,fails=486)  fails:536,255  wrgs:1,172,937  wck:1611.5  ngds:4,236  sols:27  bounds:43..50
    run579  dpts:52..84  robin:FrbaOnDom-Rand  effs:769,029,751  asgs:(1106,noefs=47,fails=510)  fails:536,765  wrgs:1,173,836  wck:1613.0  ngds:4,247  sols:27  bounds:43..50
    run580  dpts:26..52  robin:Wdeg-First  effs:770,055,845  asgs:(1774,noefs=0,fails=536)  fails:537,301  wrgs:1,175,279  wck:1615.2  ngds:4,251  sols:27  bounds:43..50
    run581  dpts:27..43  robin:PickOnDom-Last  effs:770,468,369  asgs:(1225,noefs=59,fails=563)  fails:537,864  wrgs:1,176,124  wck:1615.9  ngds:4,258  sols:27  bounds:43..50
 ...resetting heuristics data (nValues:113,673 - nSingletons:0 - nEntailed:1)
    run582  dpts:121..143  robin:WdegOnDom-Rand  effs:771,697,315  asgs:(2216,noefs=0,fails=591)  fails:538,455  wrgs:1,177,609  wck:1618.0  ngds:4,264  sols:27  bounds:43..50
    run583  dpts:32..65  robin:FrbaOnDom-First  effs:772,245,793  asgs:(1625,noefs=27,fails=620)  fails:539,075  wrgs:1,178,788  wck:1619.1  ngds:4,269  sols:27  bounds:43..50
    run584  dpts:127..155  robin:Wdeg-Last  effs:773,368,176  asgs:(1948,noefs=6,fails=651)  fails:539,726  wrgs:1,180,223  wck:1621.3  ngds:4,276  sols:27  bounds:43..50
    run585  dpts:133..168  robin:PickOnDom-Rand  effs:774,443,230  asgs:(2420,noefs=5,fails=684)  fails:540,410  wrgs:1,182,054  wck:1623.3  ngds:4,280  sols:27  bounds:43..50
    run586  dpts:165..195  robin:WdegOnDom-First  effs:775,970,284  asgs:(3039,noefs=142,fails=718)  fails:541,128  wrgs:1,184,217  wck:1625.9  ngds:4,283  sols:27  bounds:43..50
    run587  dpts:355..377  robin:FrbaOnDom-Last  effs:776,703,419  asgs:(2136,noefs=38,fails=754)  fails:541,882  wrgs:1,185,459  wck:1627.3  ngds:4,291  sols:27  bounds:43..50
    run588  dpts:89..107  robin:Wdeg-Rand  effs:777,709,910  asgs:(1980,noefs=115,fails=792)  fails:542,674  wrgs:1,187,035  wck:1628.9  ngds:4,299  sols:27  bounds:43..50
    run589  dpts:92..117  robin:PickOnDom-First  effs:779,653,145  asgs:(3367,noefs=7,fails=832)  fails:543,506  wrgs:1,189,981  wck:1633.1  ngds:4,305  sols:27  bounds:43..50
    run590  dpts:536..682  robin:WdegOnDom-Last  effs:781,518,292  asgs:(3231,noefs=10,fails=873)  fails:544,379  wrgs:1,191,977  wck:1637.4  ngds:4,307  sols:27  bounds:43..50
    run591  dpts:411..443  robin:FrbaOnDom-Rand  effs:782,105,005  asgs:(2236,noefs=84,fails=917)  fails:545,296  wrgs:1,193,390  wck:1638.5  ngds:4,318  sols:27  bounds:43..50
    run592  dpts:51..78  robin:Wdeg-First  effs:784,484,200  asgs:(3346,noefs=2,fails=963)  fails:546,259  wrgs:1,196,040  wck:1644.6  ngds:4,321  sols:27  bounds:43..50
    run593  dpts:52..80  robin:PickOnDom-Last  effs:785,177,550  asgs:(2149,noefs=96,fails=1011)  fails:547,270  wrgs:1,197,520  wck:1645.8  ngds:4,330  sols:27  bounds:43..50
    run594  dpts:188..219  robin:WdegOnDom-Rand  effs:787,573,350  asgs:(4198,noefs=8,fails=1061)  fails:548,331  wrgs:1,200,592  wck:1650.4  ngds:4,335  sols:27  bounds:43..50
    run595  dpts:153..224  robin:FrbaOnDom-First  effs:788,525,653  asgs:(2796,noefs=131,fails=1115)  fails:549,446  wrgs:1,203,031  wck:1652.7  ngds:4,346  sols:27  bounds:43..50
    run596  dpts:45..67  robin:Wdeg-Last  effs:789,805,452  asgs:(2740,noefs=27,fails=1170)  fails:550,616  wrgs:1,205,025  wck:1655.2  ngds:4,354  sols:27  bounds:43..50
    run597  dpts:28..58  robin:PickOnDom-Rand  effs:791,057,775  asgs:(3103,noefs=17,fails=1229)  fails:551,845  wrgs:1,207,372  wck:1657.7  ngds:4,366  sols:27  bounds:43..50
    run598  dpts:405..558  robin:WdegOnDom-First  effs:799,113,190  asgs:(8564,noefs=76,fails=1290)  fails:553,135  wrgs:1,214,623  wck:1671.1  ngds:4,373  sols:27  bounds:43..50
    run599  dpts:140..194  robin:FrbaOnDom-Last  effs:799,823,934  asgs:(2594,noefs=178,fails=1355)  fails:554,490  wrgs:1,216,554  wck:1672.8  ngds:4,415  sols:27  bounds:43..50
    run600  dpts:38..61  robin:Wdeg-Rand  effs:801,488,862  asgs:(3162,noefs=84,fails=1423)  fails:555,913  wrgs:1,219,076  wck:1675.4  ngds:4,426  sols:27  bounds:43..50
    run601  dpts:33..75  robin:PickOnDom-First  effs:803,497,217  asgs:(4635,noefs=7,fails=1494)  fails:557,407  wrgs:1,222,993  wck:1680.3  ngds:4,431  sols:27  bounds:43..50
    run602  dpts:661..697  robin:WdegOnDom-Last  effs:805,295,382  asgs:(5464,noefs=95,fails=1569)  fails:558,976  wrgs:1,226,578  wck:1683.1  ngds:4,435  sols:27  bounds:43..50
    run603  dpts:47..98  robin:FrbaOnDom-Rand  effs:806,376,845  asgs:(3213,noefs=202,fails=1647)  fails:560,623  wrgs:1,229,122  wck:1685.6  ngds:4,457  sols:27  bounds:43..50
    run604  dpts:46..75  robin:Wdeg-First  effs:809,043,863  asgs:(5208,noefs=2,fails=1729)  fails:562,352  wrgs:1,233,360  wck:1690.4  ngds:4,464  sols:27  bounds:43..50
    run605  dpts:22..41  robin:PickOnDom-Last  effs:810,232,118  asgs:(3784,noefs=132,fails=1816)  fails:564,168  wrgs:1,235,913  wck:1692.4  ngds:4,475  sols:27  bounds:43..50
    run606  dpts:1005..1067  robin:WdegOnDom-Rand  effs:815,207,367  asgs:(8347,noefs=7,fails=1907)  fails:566,075  wrgs:1,241,705  wck:1700.8  ngds:4,480  sols:27  bounds:43..50
    run607  dpts:57..111  robin:FrbaOnDom-First  effs:818,051,885  asgs:(5439,noefs=215,fails=2002)  fails:568,077  wrgs:1,246,491  wck:1707.9  ngds:4,490  sols:27  bounds:43..50
    run608  dpts:40..67  robin:Wdeg-Last  effs:821,558,937  asgs:(5579,noefs=124,fails=2102)  fails:570,179  wrgs:1,250,587  wck:1716.4  ngds:4,499  sols:27  bounds:43..50
    run609  dpts:37..78  robin:PickOnDom-Rand  effs:824,491,324  asgs:(6652,noefs=56,fails=2207)  fails:572,386  wrgs:1,256,050  wck:1724.4  ngds:4,505  sols:27  bounds:43..50
    run610  dpts:166..201  robin:WdegOnDom-First  effs:828,691,680  asgs:(8154,noefs=487,fails=2318)  fails:574,704  wrgs:1,262,448  wck:1730.6  ngds:4,512  sols:27  bounds:43..50
    run611  dpts:68..125  robin:FrbaOnDom-Last  effs:830,061,840  asgs:(4535,noefs=149,fails=2434)  fails:577,138  wrgs:1,265,697  wck:1734.1  ngds:4,542  sols:27  bounds:43..50
 ...resetting heuristics data (nValues:113,673 - nSingletons:0 - nEntailed:1)
    run612  dpts:120..159  robin:Wdeg-Rand  effs:835,346,094  asgs:(8315,noefs=4,fails=2555)  fails:579,693  wrgs:1,272,489  wck:1744.1  ngds:4,548  sols:27  bounds:43..50
    run613  dpts:126..158  robin:PickOnDom-First  effs:841,759,112  asgs:(11517,noefs=0,fails=2683)  fails:582,376  wrgs:1,282,854  wck:1755.9  ngds:4,553  sols:27  bounds:43..50
    run614  dpts:118..149  robin:WdegOnDom-Last  effs:846,287,617  asgs:(8734,noefs=1,fails=2817)  fails:585,193  wrgs:1,288,636  wck:1763.6  ngds:4,559  sols:27  bounds:43..50
    run615  dpts:33..89  robin:FrbaOnDom-Rand  effs:849,553,784  asgs:(7073,noefs=103,fails=2958)  fails:588,151  wrgs:1,293,983  wck:1770.8  ngds:4,570  sols:27  bounds:43..50
    run616  dpts:63..100  robin:Wdeg-First  effs:855,813,803  asgs:(8613,noefs=0,fails=3106)  fails:591,257  wrgs:1,301,086  wck:1780.3  ngds:4,575  sols:27  bounds:43..50


  Solution 27 in JSON-like format:
   {
    x: [
     [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0],
     [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
     [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
     [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
     [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
     [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1],
     [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0],
     [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0],
     [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
     [0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0],
     [0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0],
     [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0],
     [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0],
     [2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
     [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
     [0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0],
     [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0],
     [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
     [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
     [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
     [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0],
     [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
     [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0],
     [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0],
     [2, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2, 2, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
    ],
    q: 17,
    k: 25,
