instance_id,instance,family,row_present,row_nonempty,log_present,values_present,status,reason,detail,incumbent,validation,sat_started,failure_class,current_stage,last_completed_stage,log_outcome,wctime,cputime,maxrss_kib,maxmm_kib,maxvm_kib,timeout_flag,memout_flag,exitstatus,slurm_task_id,slurm_state,slurm_exit_code,slurm_elapsed,slurm_maxrss,first_sat_start_ms,last_sat_start_ms,sat_rounds,sat_solve_done_rounds,sat_solve_ms_total,source_constraints,normalized_constraints,propagate_ms,normalize_ms,lower_ms,post_lower_ms,root_lp_ms,preencode_ms,encode_ms,sat_vars,sat_clauses,sat_init_vars,sat_init_clauses,ext_ge_specs,relaxed_circuits,lowered_int_vars,lowered_bool_vars,lowered_linear_atoms,lowered_table_atoms,lowered_table_tuples,lowered_alldiff_atoms,lowered_circuit_atoms,lowered_logical_clauses,circuit_cegar_failures,circuit_cegar_rounds,circuit_cegar_added_clauses,cumulative_cegar_failures,cumulative_cegar_rounds,cumulative_cegar_added_clauses,cop_cegar_failures,cop_cegar_rounds,cop_cegar_added_clauses,baseline_status,baseline_sat_started,baseline_stage,baseline_outcome,log_path,values_path
580,competition/2022-2025/COP22to25/MetabolicNetwork-37_c25.xml.lzma,MetabolicNetwork,1,1,1,1,unknown,timeout_signal,terminated_by_signal,,skipped_no_incumbent,0,timeout_before_sat,encode(order-ge),preencode(order-ge),TO,1800.01,1793.9,76496,76980,279584,true,false,36608,137,COMPLETED,0:0,00:30:03,,,,0,0,0,2960,2960,5,0,396,94,0,13,,,,,,,,3600,1800,4717,0,0,0,0,6232,0,0,0,0,0,0,0,0,0,unknown,1,sat,TO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443460-137-580/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443460-137-580/values.log
581,competition/2022-2025/COP22to25/MetabolicNetwork-38_c25.xml.lzma,MetabolicNetwork,1,1,1,1,unknown,timeout_signal,terminated_by_signal,,skipped_no_incumbent,0,timeout_before_sat,encode(order-ge),preencode(order-ge),TO,1800.02,1793.92,77688,80680,280612,true,false,36608,138,COMPLETED,0:0,00:30:05,,,,0,0,0,3420,3420,5,0,399,160,0,13,,,,,,,,3534,1767,5088,0,0,0,0,6416,0,0,0,0,0,0,0,0,0,unknown,1,sat,TO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443461-138-581/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443461-138-581/values.log
582,competition/2022-2025/COP22to25/MetabolicNetwork-39_c25.xml.lzma,MetabolicNetwork,1,1,1,1,unknown,timeout_signal,terminated_by_signal,,skipped_no_incumbent,0,timeout_before_sat,encode(order-ge),preencode(order-ge),TO,1800.01,1795.21,88748,89060,279584,true,false,36608,139,COMPLETED,0:0,00:30:05,,,,0,0,0,3627,3627,6,0,479,129,0,15,,,,,,,,3810,1905,5430,0,0,0,0,7006,0,0,0,0,0,0,0,0,0,,0,encode,MO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443462-139-582/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443462-139-582/values.log
583,competition/2022-2025/COP22to25/MetabolicNetwork-40_c25.xml.lzma,MetabolicNetwork,1,1,1,1,unknown,timeout_signal,terminated_by_signal,,skipped_no_incumbent,0,timeout_before_sat,encode(order-ge),preencode(order-ge),TO,1800.02,1794.92,61516,62416,214048,true,false,36608,140,COMPLETED,0:0,00:30:05,,,,0,0,0,2346,2346,3,0,235,114,0,9,,,,,,,,2402,1201,3453,0,0,0,0,4308,0,0,0,0,0,0,0,0,0,,0,encode,MO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443463-140-583/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443463-140-583/values.log
585,competition/2022-2025/COP22to25/MetabolicNetwork-43_c25.xml.lzma,MetabolicNetwork,1,1,1,1,unknown,timeout_signal,terminated_by_signal,,skipped_no_incumbent,0,timeout_before_sat,encode(order-ge),preencode(order-ge),TO,1800.11,1795.07,77904,77372,279584,true,false,15,141,COMPLETED,0:0,00:30:04,,,,0,0,0,3049,3049,5,0,364,134,0,12,,,,,,,,3290,1645,4626,0,0,0,0,6056,0,0,0,0,0,0,0,0,0,,0,encode,MO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443465-141-585/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443465-141-585/values.log
586,competition/2022-2025/COP22to25/MetabolicNetwork-45_c25.xml.lzma,MetabolicNetwork,1,1,1,1,unknown,timeout_signal,terminated_by_signal,,skipped_no_incumbent,0,timeout_before_sat,encode(order-ge),preencode(order-ge),TO,1800.01,1794.3,82932,84092,280612,true,false,36608,142,COMPLETED,0:0,00:30:04,,,,0,0,0,3695,3695,6,0,456,146,0,15,,,,,,,,3816,1908,5497,0,0,0,0,7092,0,0,0,0,0,0,0,0,0,unknown,1,sat,TO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443466-142-586/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443466-142-586/values.log
587,competition/2022-2025/COP22to25/MetabolicNetwork-47_c25.xml.lzma,MetabolicNetwork,1,1,1,1,unknown,timeout_signal,terminated_by_signal,,skipped_no_incumbent,0,timeout_before_sat,encode(order-ge),preencode(order-ge),TO,1800.09,1793.9,92128,87844,279584,true,false,36608,143,COMPLETED,0:0,00:30:07,,,,0,0,0,3575,3575,6,0,504,191,0,15,,,,,,,,3812,1906,5422,0,0,0,0,7074,0,0,0,0,0,0,0,0,0,,0,encode,MO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443467-143-587/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443467-143-587/values.log
588,competition/2022-2025/COP22to25/MetabolicNetwork-49_c25.xml.lzma,MetabolicNetwork,1,1,1,1,unknown,timeout_signal,terminated_by_signal,,skipped_no_incumbent,0,timeout_before_sat,encode(order-ge),preencode(order-ge),TO,1800.02,1793.57,236472,239432,478244,true,false,36608,144,COMPLETED,0:0,00:30:05,,,,0,0,0,5292,5292,8,0,1181,404,0,23,,,,,,,,5378,2689,7819,0,0,0,0,10355,0,0,0,0,0,0,0,0,0,,0,encode,MO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443487-144-588/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443487-144-588/values.log
627,competition/2022-2025/COP22to25/NurseRostering-19_c22.xml.lzma,NurseRostering,1,0,1,1,,,,,skipped_no_incumbent,0,oom_before_sat,encode,preencode,MO,603.644,595.578,120219804,124608064,145504528,false,false,35072,145,OUT_OF_MEMORY,0:125,00:10:09,,,,0,0,0,,,123,0,1026,226,0,281,,,,,,,,91454,0,144518,23732,154665,0,0,129485,,,,,,,,,,unknown,1,sat,TO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443488-145-627/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443488-145-627/values.log
628,competition/2022-2025/COP22to25/NurseRostering-20_c22.xml.lzma,NurseRostering,1,0,1,1,,,,,skipped_no_incumbent,0,oom_before_sat,encode,preencode,MO,641.854,638.193,121671976,124605300,138940560,false,false,35072,146,OUT_OF_MEMORY,0:125,00:10:46,,,,0,0,0,,,394,0,4102,1003,0,913,,,,,,,,268926,0,443277,64132,532130,0,0,382140,,,,,,,,,,unknown,1,sat,TO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443489-146-628/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443489-146-628/values.log
635,competition/2022-2025/COP22to25/NursingWorkload-3zones0_c22.xml.lzma,NursingWorkload,1,0,1,1,,,,106863,no_solution,1,incumbent,decode,encode,MO,654.683,649.783,108530032,124586456,172190304,false,false,35072,147,OUT_OF_MEMORY,0:125,00:10:59,,2000,317000,3,3,314918,,,0,0,25,4,0,9,2842,90309,10462036,90309,10462036,0,0,1317,630,3788,0,0,0,0,3632,0,0,0,0,0,0,0,2,0,unknown,1,sat,TO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443490-147-635/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443490-147-635/values.log
638,competition/2022-2025/COP22to25/NursingWorkload-3zones3_c22.xml.lzma,NursingWorkload,1,0,1,1,,,,123375,no_solution,1,incumbent,decode,encode,MO,429.394,427.619,124625328,124618836,172329348,false,false,35072,148,OUT_OF_MEMORY,0:125,00:07:13,,3000,95000,2,2,91617,,,0,0,28,4,0,11,3837,113291,14445217,113291,14445217,0,0,1487,714,4224,0,0,0,0,4158,0,0,0,0,0,0,0,1,0,unknown,1,sat,TO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443495-148-638/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443495-148-638/values.log
639,competition/2022-2025/COP22to25/NursingWorkload-3zones4_c22.xml.lzma,NursingWorkload,1,1,1,1,unknown,timeout_signal,terminated_by_signal,,skipped_no_incumbent,1,timeout_after_sat,sat,encode(order-ge),TO,1800.16,1789.63,1528096,1531144,1749188,true,false,36608,149,COMPLETED,0:0,00:30:06,,4000,4000,1,0,0,625,625,0,0,31,5,0,12,4319,122895,15816905,122895,15816905,0,0,1609,774,4545,0,0,0,0,4596,0,0,0,0,0,0,0,1,0,unknown,1,sat,TO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443504-149-639/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443504-149-639/values.log
640,competition/2022-2025/COP22to25/NursingWorkload-6zones_c22.xml.lzma,NursingWorkload,1,1,1,1,unknown,timeout_signal,terminated_by_signal,,skipped_no_incumbent,1,timeout_after_sat,sat,encode(order-ge),TO,1800.29,1788.59,10706700,10709636,11291212,true,false,36608,150,COMPLETED,0:0,00:30:04,,32000,32000,1,0,0,2567,2567,3,0,172,34,0,44,32514,539860,117296618,539860,117296618,0,0,4945,2418,14746,0,0,0,0,13852,0,0,0,0,0,0,0,1,0,unknown,1,sat,TO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443515-150-640/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443515-150-640/values.log
669,competition/2022-2025/COP22to25/Pyramid-12-10000_c24.xml.lzma,Pyramid,1,0,1,1,,,,,skipped_no_incumbent,0,oom_before_sat,encode,preencode,MO,658.221,654.489,124314988,124551124,148911168,false,false,35072,151,OUT_OF_MEMORY,0:125,00:11:02,,,,0,0,0,,,0,0,4,0,0,3,,,,,,,,144,0,3226,0,0,0,0,3071,,,,,,,,,,unknown,1,sat,TO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443516-151-669/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443516-151-669/values.log
670,competition/2022-2025/COP22to25/Pyramid-13-20000_c24.xml.lzma,Pyramid,1,0,1,1,,,,,skipped_no_incumbent,0,oom_before_sat,encode,preencode,MO,654.88,637.484,98588768,124554584,148707632,false,false,35072,152,OUT_OF_MEMORY,0:125,00:10:59,,,,0,0,0,,,0,0,5,1,0,5,,,,,,,,169,0,4356,0,0,0,0,4175,,,,,,,,,,unknown,1,sat,TO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443540-152-670/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443540-152-670/values.log
671,competition/2022-2025/COP22to25/Pyramid-14-45000_c24.xml.lzma,Pyramid,1,0,1,1,,,,,skipped_no_incumbent,0,oom_before_sat,encode,preencode,MO,473.435,471.351,124615244,124598420,128340760,false,false,35072,153,OUT_OF_MEMORY,0:125,00:07:58,,,,0,0,0,,,0,0,6,1,0,7,,,,,,,,196,0,5762,0,0,0,0,5553,,,,,,,,,,unknown,1,sat,TO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443542-153-671/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443542-153-671/values.log
672,competition/2022-2025/COP22to25/Pyramid-15-80000_c24.xml.lzma,Pyramid,1,0,1,1,,,,,skipped_no_incumbent,0,oom_before_sat,encode,preencode,MO,693.252,687.897,123130072,124607236,129483836,false,false,35072,154,OUT_OF_MEMORY,0:125,00:11:36,,,,0,0,0,,,0,0,9,1,0,10,,,,,,,,225,0,7486,0,0,0,0,7247,,,,,,,,,,unknown,1,sat,TO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443548-154-672/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443548-154-672/values.log
673,competition/2022-2025/COP22to25/Pyramid-16-200000_c24.xml.lzma,Pyramid,1,0,1,1,,,,,skipped_no_incumbent,0,oom_before_sat,encode,preencode,MO,618.08,613.926,121670520,124597644,130373892,false,false,35072,155,OUT_OF_MEMORY,0:125,00:10:21,,,,0,0,0,,,0,0,10,2,0,13,,,,,,,,256,0,9573,0,0,0,0,9302,,,,,,,,,,,0,encode,MO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443549-155-673/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443549-155-673/values.log
724,competition/2022-2025/COP22to25/RoadefPlaning2-2022-10_c25.xml.lzma,RoadefPlaning2,1,1,1,1,unknown,timeout_signal,terminated_by_signal,,skipped_no_incumbent,1,timeout_after_sat,sat,encode(order-ge),TO,1800.12,1792.11,206728,205032,352936,true,false,36608,156,COMPLETED,0:0,00:30:04,,0,0,1,0,0,171,171,1,0,18,5,0,3,19,13989,39179,13989,39179,0,0,1394,10,2728,72,1152,0,0,1588,0,0,0,0,0,0,0,1,0,unknown,1,sat,TO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443550-156-724/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443550-156-724/values.log
728,competition/2022-2025/COP22to25/RoadefPlaning2-2023-12_c25.xml.lzma,RoadefPlaning2,1,0,1,1,,,,,skipped_no_incumbent,0,oom_before_sat,encode,preencode,MO,837.962,833.316,121673688,124617836,135387152,false,false,35072,157,OUT_OF_MEMORY,0:125,00:14:04,,,,0,0,0,,,1,0,32,7,0,8,,,,,,,,2070,22,4188,83,1577,0,0,2993,,,,,,,,,,unknown,1,sat,TO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443551-157-728/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443551-157-728/values.log
731,competition/2022-2025/COP22to25/RoadefPlaning2-2024-10_c25.xml.lzma,RoadefPlaning2,1,0,1,1,,,,,skipped_no_incumbent,0,oom_before_sat,encode,preencode,MO,826.999,812.665,120217552,124525340,145872716,false,false,35072,158,OUT_OF_MEMORY,0:125,00:13:52,,,,0,0,0,,,1,0,27,6,0,7,,,,,,,,1920,12,3770,75,1404,0,0,2513,,,,,,,,,,unknown,1,sat,TO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443552-158-731/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443552-158-731/values.log
746,competition/2022-2025/COP22to25/RubiksCube-10-4-20-1_c24.xml.lzma,RubiksCube,1,1,1,1,unknown,timeout_signal,terminated_by_signal,,skipped_no_incumbent,1,timeout_after_sat,sat,encode(order-ge),TO,1800.14,1790.94,137816,127516,279844,true,false,36608,159,COMPLETED,0:0,00:30:03,,0,0,1,0,0,215,215,1,0,8,0,0,1,14,8808,36890,8808,36890,0,0,232,1683,943,1,21,20,0,3445,0,0,0,0,0,0,0,1,0,unknown,1,sat,TO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443555-159-746/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443555-159-746/values.log
747,competition/2022-2025/COP22to25/RubiksCube-10-4-20-2_c24.xml.lzma,RubiksCube,1,1,1,1,unknown,timeout_signal,terminated_by_signal,,skipped_no_incumbent,1,timeout_after_sat,sat,encode(order-ge),TO,1800.01,1793.35,139844,142868,288500,true,false,36608,160,COMPLETED,0:0,00:30:03,,0,0,1,0,0,215,215,1,0,8,0,0,1,14,8808,36890,8808,36890,0,0,232,1683,943,1,21,20,0,3445,0,0,0,0,0,0,0,1,0,unknown,1,sat,TO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443556-160-747/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443556-160-747/values.log
750,competition/2022-2025/COP22to25/RubiksCube-11-4-20-1_c24.xml.lzma,RubiksCube,1,1,1,1,unknown,timeout_signal,terminated_by_signal,,skipped_no_incumbent,1,timeout_after_sat,sat,encode(order-ge),TO,1800.03,1791.5,167328,170364,365836,true,false,36608,161,COMPLETED,0:0,00:30:05,,0,0,1,0,0,234,234,1,0,9,0,0,2,17,10580,45515,10580,45515,0,0,253,2064,1058,1,21,20,0,4207,0,0,0,0,0,0,0,1,0,unknown,1,sat,TO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443558-161-750/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443558-161-750/values.log
751,competition/2022-2025/COP22to25/RubiksCube-11-4-20-2_c24.xml.lzma,RubiksCube,1,1,1,1,unknown,timeout_signal,terminated_by_signal,,skipped_no_incumbent,1,timeout_after_sat,sat,encode(order-ge),TO,1800.16,1791.32,156740,159744,311616,true,false,36608,162,COMPLETED,0:0,00:30:06,,0,0,1,0,0,234,234,1,0,9,0,0,2,17,10580,45515,10580,45515,0,0,253,2064,1058,1,21,20,0,4207,0,0,0,0,0,0,0,1,0,unknown,1,sat,TO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443563-162-751/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443563-162-751/values.log
753,competition/2022-2025/COP22to25/RubiksCube-12-4-20-0_c24.xml.lzma,RubiksCube,1,1,1,1,unknown,timeout_signal,terminated_by_signal,,skipped_no_incumbent,1,timeout_after_sat,sat,encode(order-ge),TO,1800.05,1791.76,183896,187012,328248,true,false,36608,163,COMPLETED,0:0,00:30:07,,0,0,1,0,0,253,253,1,0,11,0,0,2,20,12504,55034,12504,55034,0,0,274,2483,1173,1,21,20,0,5045,0,0,0,0,0,0,0,1,0,unknown,1,sat,TO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443603-163-753/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443603-163-753/values.log
755,competition/2022-2025/COP22to25/RubiksCube-12-4-20-2_c24.xml.lzma,RubiksCube,1,1,1,1,unknown,timeout_signal,terminated_by_signal,,skipped_no_incumbent,1,timeout_after_sat,sat,encode(order-ge),TO,1800.01,1793.03,205824,207988,386304,true,false,15,164,COMPLETED,0:0,00:30:02,,0,0,1,0,0,253,253,1,0,11,0,0,2,21,12504,55034,12504,55034,0,0,274,2483,1173,1,21,20,0,5045,0,0,0,0,0,0,0,1,0,unknown,1,sat,TO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443605-164-755/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443605-164-755/values.log
